# Total_number_of_molecules,Total_potential_energy_K
73.00000000,-249320.57732966
74.00000000,-255014.24653097
73.00000000,-250624.50324244
67.00000000,-235347.47971871
69.00000000,-241228.66315328
68.00000000,-237344.32459784
68.00000000,-237393.45673386
70.00000000,-241236.83219654
69.00000000,-240538.54349519
67.00000000,-234597.69301057
66.00000000,-230775.77586725
68.00000000,-235373.15762934
63.00000000,-221584.87330294
66.00000000,-228305.87875275
68.00000000,-232585.65805701
68.00000000,-233474.58885472
66.00000000,-228600.55757834
65.00000000,-227724.67694636
60.00000000,-214080.65415053
62.00000000,-219800.64839688
57.00000000,-207730.96029897
57.00000000,-208099.40128812
58.00000000,-210000.54456349
59.00000000,-213333.41567398
62.00000000,-223219.79585195
61.00000000,-220058.48206258
60.00000000,-215487.17407870
65.00000000,-228325.12818636
63.00000000,-222574.99321579
68.00000000,-236155.94796955
68.00000000,-234952.62770755
69.00000000,-236881.45364142
70.00000000,-238376.32351327
71.00000000,-243159.28177967
69.00000000,-239631.36601637
72.00000000,-246807.45057776
69.00000000,-241005.46484811
69.00000000,-239027.11735575
70.00000000,-239596.02048868
68.00000000,-237075.00644685
68.00000000,-239329.50325627
70.00000000,-243208.81379656
70.00000000,-241163.86892073
70.00000000,-242613.06839367
68.00000000,-236235.26292463
66.00000000,-232030.86458751
70.00000000,-243306.34791142
68.00000000,-237803.29120714
69.00000000,-241666.06984205
69.00000000,-240157.77115289
71.00000000,-245129.92227399
73.00000000,-250748.57228080
69.00000000,-238948.76986503
66.00000000,-231049.03060011
66.00000000,-231859.29044935
68.00000000,-237207.39095462
68.00000000,-238493.51300924
64.00000000,-228624.36349804
64.00000000,-228545.96138561
66.00000000,-232280.97653480
67.00000000,-236680.36637292
65.00000000,-230074.61708927
66.00000000,-231951.09676950
66.00000000,-231579.44909776
67.00000000,-232626.38709680
65.00000000,-228284.07647206
68.00000000,-235770.98395510
67.00000000,-235756.75373887
71.00000000,-246926.38745229
68.00000000,-236822.50257478
71.00000000,-249036.31836540
74.00000000,-255351.12799917
77.00000000,-263239.37995505
75.00000000,-259398.64567411
77.00000000,-263311.82893237
78.00000000,-267422.50113830
79.00000000,-270490.59840795
74.00000000,-255452.13175746
78.00000000,-262595.66368990
75.00000000,-256777.96327753
76.00000000,-259559.50365347
74.00000000,-257342.44348400
77.00000000,-265336.88013318
73.00000000,-252157.82496793
69.00000000,-243953.83976909
71.00000000,-253057.13098251
71.00000000,-252377.45358388
72.00000000,-254165.73662781
72.00000000,-252093.81556046
71.00000000,-250462.74494199
71.00000000,-250789.67199019
70.00000000,-246863.09005407
72.00000000,-252245.11269552
74.00000000,-258906.23987227
75.00000000,-260266.72185615
78.00000000,-272232.49464549
76.00000000,-264923.42939834
73.00000000,-254352.74714387
75.00000000,-259768.54745865
70.00000000,-245702.00742138
71.00000000,-248568.53614694
69.00000000,-242640.99621353
70.00000000,-245074.57328014
70.00000000,-243572.24294125
70.00000000,-242592.46958278
71.00000000,-245789.90573332
67.00000000,-234195.46647818
70.00000000,-243138.21597614
69.00000000,-241063.00835264
71.00000000,-246979.05814081
72.00000000,-247223.80248137
70.00000000,-241459.59281146
66.00000000,-231765.36649004
62.00000000,-221195.04290480
66.00000000,-231913.05322736
62.00000000,-219390.65987525
64.00000000,-226492.80732808
63.00000000,-222281.31789599
65.00000000,-229028.66926876
69.00000000,-236039.67572330
73.00000000,-246445.24904382
72.00000000,-244987.12771922
75.00000000,-251672.97705563
72.00000000,-243855.50468182
72.00000000,-245417.79113705
73.00000000,-250058.27807448
72.00000000,-246191.70227845
69.00000000,-238121.58239818
65.00000000,-228395.79003326
65.00000000,-227414.58174371
66.00000000,-230334.99029721
65.00000000,-227283.78639218
65.00000000,-227094.56098417
64.00000000,-223643.75916364
62.00000000,-218847.93307384
63.00000000,-221045.38016724
63.00000000,-222221.44315450
65.00000000,-226194.24845290
67.00000000,-229441.19053464
64.00000000,-220977.70498294
62.00000000,-216358.06040958
66.00000000,-226950.81161812
67.00000000,-226418.46967992
68.00000000,-229410.61623591
69.00000000,-232762.50659225
69.00000000,-234879.01006233
66.00000000,-225768.48426429
64.00000000,-219745.22453351
62.00000000,-216164.26560223
62.00000000,-215384.07524079
70.00000000,-236371.93291494
71.00000000,-237880.10129578
73.00000000,-241931.71141520
72.00000000,-243380.77146621
73.00000000,-245283.34715361
70.00000000,-237948.52899295
72.00000000,-240349.93336434
73.00000000,-241316.81477257
70.00000000,-233263.04313770
68.00000000,-230036.43850292
64.00000000,-219354.87207065
65.00000000,-221318.71087546
67.00000000,-228441.58773550
67.00000000,-230472.47699154
62.00000000,-215982.28055960
64.00000000,-221151.76449984
67.00000000,-226862.93140901
63.00000000,-218686.69857061
64.00000000,-222680.60748809
66.00000000,-226128.73182011
68.00000000,-230517.73866249
70.00000000,-235183.52697658
71.00000000,-240730.88223587
70.00000000,-238209.07476718
66.00000000,-226661.12638330
68.00000000,-232957.03155382
67.00000000,-230683.50064396
67.00000000,-231883.63497056
68.00000000,-238327.54597779
68.00000000,-237861.88227674
68.00000000,-235851.62263015
69.00000000,-240551.52705743
67.00000000,-236569.93319703
71.00000000,-247781.04435151
71.00000000,-249411.64249009
69.00000000,-241524.90923449
70.00000000,-241203.18653136
71.00000000,-245200.54573397
74.00000000,-252178.22238207
75.00000000,-255065.58298619
76.00000000,-258579.42315749
78.00000000,-264611.41917798
76.00000000,-258771.38912048
77.00000000,-262838.80922705
76.00000000,-259527.96475562
81.00000000,-273360.39183009
76.00000000,-258702.81079797
77.00000000,-259949.73965457
74.00000000,-253479.14375596
74.00000000,-255797.49484749
77.00000000,-264531.96946749
76.00000000,-260908.63747602
74.00000000,-253011.45963759
74.00000000,-251888.86771625
74.00000000,-251166.11034059
76.00000000,-254642.67413626
75.00000000,-251744.63662074
73.00000000,-248299.87912707
72.00000000,-244889.63055262
69.00000000,-237557.12806803
70.00000000,-240248.96941120
69.00000000,-235858.95578332
68.00000000,-235625.39204717
66.00000000,-231793.43987867
69.00000000,-240169.67877383
68.00000000,-236199.05661831
65.00000000,-229425.49626703
62.00000000,-220234.27403295
64.00000000,-226365.46133656
65.00000000,-231046.77775999
69.00000000,-244667.58887008
70.00000000,-248369.10796857
71.00000000,-251600.24068335
74.00000000,-258895.77283607
75.00000000,-261720.84738404
73.00000000,-253996.14137381
69.00000000,-243997.44869560
68.00000000,-238541.23402382
69.00000000,-243190.56414290
70.00000000,-244776.50397488
72.00000000,-250600.39471722
76.00000000,-258885.70885181
76.00000000,-258385.11876857
75.00000000,-257312.99901255
74.00000000,-254063.72238843
72.00000000,-248013.96497150
73.00000000,-251265.26966049
75.00000000,-257164.66369714
74.00000000,-253803.60644767
77.00000000,-263135.95935507
78.00000000,-266823.67678815
81.00000000,-274789.69890469
80.00000000,-270971.18088708
79.00000000,-271977.06929008
79.00000000,-270384.43634419
82.00000000,-277340.48756840
76.00000000,-261230.15489011
76.00000000,-262516.47714940
74.00000000,-257500.46044902
71.00000000,-248422.86854350
74.00000000,-253988.55579328
81.00000000,-270494.44385922
76.00000000,-258949.55047851
76.00000000,-259364.84222843
75.00000000,-258879.79849240
74.00000000,-254541.17700315
77.00000000,-263011.34938824
78.00000000,-262738.55724954
75.00000000,-253165.11033721
77.00000000,-258699.23611632
79.00000000,-264118.55734302
79.00000000,-265073.22352293
80.00000000,-268751.64120659
79.00000000,-267828.15753883
74.00000000,-254007.64499812
73.00000000,-249816.04261126
75.00000000,-253789.75819457
75.00000000,-252703.35594825
74.00000000,-251186.82264571
75.00000000,-254670.82356263
76.00000000,-255070.60223591
72.00000000,-247280.28099456
74.00000000,-251384.88861496
74.00000000,-249853.01155068
73.00000000,-246088.45049798
77.00000000,-257310.74537263
72.00000000,-242799.13699975
73.00000000,-244720.38951226
70.00000000,-235825.00582584
70.00000000,-236627.77862934
72.00000000,-243153.91975484
74.00000000,-248714.43511921
75.00000000,-250664.81293652
73.00000000,-246833.60945866
76.00000000,-251938.73051668
75.00000000,-251800.41882189
73.00000000,-247649.08172160
76.00000000,-255420.06087821
77.00000000,-258535.46755991
76.00000000,-254841.33222292
73.00000000,-246045.97974033
74.00000000,-249302.11935482
73.00000000,-246422.62258156
74.00000000,-246735.70626975
75.00000000,-248800.25326254
67.00000000,-230812.89949123
70.00000000,-236900.95192289
77.00000000,-255523.27042341
80.00000000,-263286.54408082
79.00000000,-260199.76672029
74.00000000,-249248.84316854
68.00000000,-232929.37471450
68.00000000,-233328.97344914
70.00000000,-238715.66536322
77.00000000,-255885.72756650
76.00000000,-252620.36896273
77.00000000,-255842.62789740
80.00000000,-264803.85563518
80.00000000,-265993.39415606
75.00000000,-254645.13273976
74.00000000,-250527.90115053
76.00000000,-256084.00825803
79.00000000,-264582.58872967
73.00000000,-249950.22967969
73.00000000,-251429.50166419
71.00000000,-244523.33143928
74.00000000,-250444.93406276
78.00000000,-259869.75344806
76.00000000,-257248.09892306
77.00000000,-259798.20976446
73.00000000,-248890.28604358
73.00000000,-248549.87346208
70.00000000,-238839.32086833
72.00000000,-243589.21888111
74.00000000,-247288.30099527
73.00000000,-243860.34161109
70.00000000,-236243.38293495
72.00000000,-240525.32529880
69.00000000,-232570.25584942
70.00000000,-237586.97058268
73.00000000,-245841.97408269
73.00000000,-243832.88309266
75.00000000,-247649.32096742
79.00000000,-259879.72514449
75.00000000,-251027.68296100
74.00000000,-251344.72069096
75.00000000,-253065.37793803
74.00000000,-250939.40201538
71.00000000,-241410.56331299
71.00000000,-242534.54176245
73.00000000,-250879.08316599
73.00000000,-249626.21902048
74.00000000,-252219.56361202
73.00000000,-248163.37121280
73.00000000,-247886.35351555
68.00000000,-232145.87772236
66.00000000,-227168.31601954
65.00000000,-223672.91770184
64.00000000,-219662.38774075
63.00000000,-217810.37498830
65.00000000,-220420.14444738
69.00000000,-231024.02031596
67.00000000,-226383.31439827
67.00000000,-227077.13977634
71.00000000,-239800.61037117
74.00000000,-248732.38268373
73.00000000,-245082.62038502
73.00000000,-244184.66722829
75.00000000,-247188.28782139
72.00000000,-241122.93355480
70.00000000,-236383.08835708
70.00000000,-234958.70282308
69.00000000,-232926.56758197
63.00000000,-215030.24968453
64.00000000,-217294.00994255
64.00000000,-215400.49427760
68.00000000,-223001.57499424
70.00000000,-230164.33024795
69.00000000,-229464.47473439
69.00000000,-233029.45905283
67.00000000,-229559.29640336
63.00000000,-219201.52971024
68.00000000,-231951.48721284
71.00000000,-239423.47358087
73.00000000,-246776.60113117
71.00000000,-241815.03713873
71.00000000,-243283.98693955
68.00000000,-233894.37920308
69.00000000,-236851.37054863
65.00000000,-225022.03193132
64.00000000,-222532.76356627
65.00000000,-223894.43503933
67.00000000,-227619.13262221
67.00000000,-227531.39197377
68.00000000,-228540.36400224
68.00000000,-230000.34137866
69.00000000,-233956.47734155
72.00000000,-242628.77388584
73.00000000,-247646.11343580
68.00000000,-234722.71094863
61.00000000,-219461.70655208
65.00000000,-231911.93953372
67.00000000,-236567.14064093
71.00000000,-246013.44210071
77.00000000,-262525.16342740
75.00000000,-255984.14658636
73.00000000,-249210.55966317
69.00000000,-237998.76749804
69.00000000,-238547.41518080
73.00000000,-249297.30306227
72.00000000,-247478.10946665
74.00000000,-251191.53997968
74.00000000,-250621.86493828
73.00000000,-246451.48990297
72.00000000,-243513.86168407
71.00000000,-243106.30065569
72.00000000,-247765.85035914
69.00000000,-239569.96953011
66.00000000,-230812.83680542
70.00000000,-241404.16558429
65.00000000,-227833.34649824
67.00000000,-231933.32063061
69.00000000,-238685.78114656
67.00000000,-232689.12406066
65.00000000,-229653.89991500
65.00000000,-227372.86066628
64.00000000,-224040.86246119
64.00000000,-224678.24727072
63.00000000,-222180.79845380
62.00000000,-221129.31427992
66.00000000,-230114.94623174
64.00000000,-223882.41839311
61.00000000,-215668.82339377
60.00000000,-214494.67193734
59.00000000,-211310.98621288
61.00000000,-214774.81908150
66.00000000,-228106.89306085
65.00000000,-224429.20018127
69.00000000,-234701.93853272
66.00000000,-227811.52661557
67.00000000,-228666.62317799
67.00000000,-227591.04446958
67.00000000,-227576.98340558
65.00000000,-225075.64131914
64.00000000,-223348.39372820
64.00000000,-222844.14676185
62.00000000,-217635.51459014
56.00000000,-201663.75259011
57.00000000,-203524.24834979
56.00000000,-201021.82020736
54.00000000,-196717.23955943
53.00000000,-194364.35131383
53.00000000,-194464.07280359
55.00000000,-199339.45586685
57.00000000,-203745.12345342
63.00000000,-219579.51129374
66.00000000,-229487.89644216
65.00000000,-225642.26380051
65.00000000,-227668.23821139
67.00000000,-231903.32768700
66.00000000,-229783.69145953
63.00000000,-221114.87608397
63.00000000,-216644.26871063
64.00000000,-218765.97015695
62.00000000,-213982.29785664
68.00000000,-230917.00544111
72.00000000,-241735.32747838
73.00000000,-242608.12109239
72.00000000,-240512.72274005
65.00000000,-221216.45246170
66.00000000,-225869.91812188
68.00000000,-229765.56761212
68.00000000,-228086.54085513
63.00000000,-218532.15229841
63.00000000,-218040.96279558
67.00000000,-229381.75691804
70.00000000,-234477.98452048
68.00000000,-228000.26616554
67.00000000,-224766.38585680
66.00000000,-222451.61804339
64.00000000,-217221.40496503
68.00000000,-231146.49647285
71.00000000,-239880.57805432
69.00000000,-234944.08313991
70.00000000,-237155.39473187
68.00000000,-232364.94172006
71.00000000,-241725.19660157
70.00000000,-239356.20407276
71.00000000,-239805.02362035
72.00000000,-244323.82084939
72.00000000,-246452.00955426
68.00000000,-237987.76062099
71.00000000,-246887.80604909
72.00000000,-249132.45440242
72.00000000,-249315.89550104
73.00000000,-252342.26507593
74.00000000,-255402.07530034
72.00000000,-247113.83609531
75.00000000,-253724.28362981
73.00000000,-248622.47041813
74.00000000,-250068.34798912
70.00000000,-242105.10747225
69.00000000,-238780.05949052
70.00000000,-239993.34637213
69.00000000,-235988.95980869
68.00000000,-233948.75573446
68.00000000,-233953.38868959
66.00000000,-227871.69920800
65.00000000,-223426.06904940
65.00000000,-222704.45099249
65.00000000,-222879.38845579
68.00000000,-230977.53912380
69.00000000,-234890.28490197
73.00000000,-246559.53413107
75.00000000,-252456.24761205
72.00000000,-243271.44424905
73.00000000,-245100.42021345
76.00000000,-252466.10758777
73.00000000,-241310.16709580
73.00000000,-238412.60314860
70.00000000,-230685.58998105
70.00000000,-231614.57863659
70.00000000,-233878.38378144
69.00000000,-232390.95656473
71.00000000,-235907.14180016
71.00000000,-235459.09748986
72.00000000,-244852.16279974
74.00000000,-250676.68225261
74.00000000,-251834.39213266
74.00000000,-253034.25687436
74.00000000,-253916.25649055
77.00000000,-259486.33141472
76.00000000,-255570.99455826
69.00000000,-238918.81739982
65.00000000,-228031.60654410
66.00000000,-231703.68971915
67.00000000,-230281.33064971
67.00000000,-232192.86416748
68.00000000,-236718.01198280
69.00000000,-239979.55033119
69.00000000,-237985.32158115
68.00000000,-235465.50560125
70.00000000,-240621.95982125
68.00000000,-236147.42637620
71.00000000,-242363.41010077
70.00000000,-238665.15623550
69.00000000,-233355.98053618
70.00000000,-236616.97327252
67.00000000,-229777.45614190
66.00000000,-226631.94388422
67.00000000,-230760.46173366
72.00000000,-244346.76346807
73.00000000,-247626.41502375
71.00000000,-242696.79648294
70.00000000,-240748.76279377
71.00000000,-243312.93731003
67.00000000,-233733.42423440
70.00000000,-243129.87768751
70.00000000,-242367.54571536
73.00000000,-249495.70673197
73.00000000,-249920.17259867
74.00000000,-251619.53256205
71.00000000,-246167.15285898
74.00000000,-256285.69105783
